capture_ts,target_dte,actual_dte,symbol,underlying,expiration,type,strike,bid,bid_size,ask,ask_size,mid,last_price,last_size,implied_vol,delta,gamma,theta,vega,rho,und_session_date,und_open,und_high,und_low,und_close,und_volume,und_vwap
2026-08-25T20:33:58.335,2,3,CVX260828C00095000,CVX,2026-08-28,call,95.0,104.36,28.0,108.21,26.0,106.285,107.26,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00100000,CVX,2026-08-28,call,100.0,96.99,13.0,103.93,14.0,100.46000000000001,101.29,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00105000,CVX,2026-08-28,call,105.0,93.97,33.0,97.45,30.0,95.71000000000001,96.73,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00110000,CVX,2026-08-28,call,110.0,89.1,28.0,93.79,24.0,91.445,,,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00115000,CVX,2026-08-28,call,115.0,84.11,13.0,87.58,16.0,85.845,,,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00120000,CVX,2026-08-28,call,120.0,78.75,13.0,82.3,19.0,80.525,83.45,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00125000,CVX,2026-08-28,call,125.0,72.5,18.0,77.4,14.0,74.95,78.52,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00130000,CVX,2026-08-28,call,130.0,68.58,18.0,71.78,14.0,70.18,73.2,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00135000,CVX,2026-08-28,call,135.0,63.64,11.0,68.38,12.0,66.00999999999999,66.94,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00140000,CVX,2026-08-28,call,140.0,58.32,20.0,61.87,16.0,60.095,61.96,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00145000,CVX,2026-08-28,call,145.0,54.72,20.0,57.8,23.0,56.26,56.85,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00150000,CVX,2026-08-28,call,150.0,48.31,21.0,52.13,14.0,50.22,51.87,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00155000,CVX,2026-08-28,call,155.0,44.21,25.0,47.44,23.0,45.825,50.5,45.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00160000,CVX,2026-08-28,call,160.0,38.89,20.0,42.76,24.0,40.825,45.65,50.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00162500,CVX,2026-08-28,call,162.5,37.08,30.0,39.97,30.0,38.525,,,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00165000,CVX,2026-08-28,call,165.0,34.83,30.0,36.4,30.0,35.614999999999995,41.3,25.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00167500,CVX,2026-08-28,call,167.5,31.82,30.0,35.16,30.0,33.489999999999995,,,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00170000,CVX,2026-08-28,call,170.0,29.24,30.0,31.55,30.0,30.395,36.03,1.0,,,,,,,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00172500,CVX,2026-08-28,call,172.5,26.18,30.0,29.7,30.0,27.939999999999998,,,1.1111,0.9347,0.0063,-0.443,0.0231,0.0131,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00175000,CVX,2026-08-28,call,175.0,23.31,42.0,26.79,46.0,25.049999999999997,30.7,35.0,0.8214,0.9656,0.0051,-0.2056,0.0138,0.0138,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00177500,CVX,2026-08-28,call,177.5,21.53,30.0,24.18,37.0,22.855,30.01,1.0,0.9049,0.9314,0.0081,-0.3773,0.0239,0.0134,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00180000,CVX,2026-08-28,call,180.0,19.18,39.0,21.79,40.0,20.485,27.55,1.0,0.8691,0.9142,0.01,-0.4274,0.0284,0.0133,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00182500,CVX,2026-08-28,call,182.5,16.07,46.0,19.92,40.0,17.995,23.25,10.0,0.7849,0.9052,0.0119,-0.4161,0.0306,0.0134,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00185000,CVX,2026-08-28,call,185.0,14.1,49.0,16.84,49.0,15.469999999999999,15.9,4.0,0.6888,0.8976,0.0143,-0.3878,0.0324,0.0135,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00187500,CVX,2026-08-28,call,187.5,11.74,54.0,14.63,42.0,13.185,18.66,1.0,0.6573,0.8644,0.0183,-0.4482,0.0395,0.0131,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00190000,CVX,2026-08-28,call,190.0,9.36,24.0,11.97,58.0,10.665,11.3,1.0,0.557,0.8476,0.0234,-0.4121,0.0427,0.013,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
2026-08-25T20:33:58.335,2,3,CVX260828C00192500,CVX,2026-08-28,call,192.5,6.4,56.0,9.47,47.0,7.9350000000000005,9.0,1.0,0.4075,0.8492,0.0317,-0.3041,0.0424,0.0133,2026-08-25,200.685,202.055,199.84,199.91,269925.0,200.867441
