ticker,seed,mode,kind,step,path,price201,price401,absolute_change
GS,20260429,frozen,put,10,1,5.639684401466879,5.63892856874669,0.000755832720189531
GS,20260429,frozen,call,10,1,15.556411225487967,15.556430027116983,1.880162901635174e-5
GS,20260429,frozen,put,20,1,1.6373471989898039,1.6372375479784047,0.00010965101139914779
GS,20260429,frozen,call,20,1,0.013075916565035995,0.013074739780454559,1.1767845814365796e-6
GS,20260429,frozen,put,10,2,2.4827946236449745,2.4823547492723654,0.0004398743726090615
GS,20260429,frozen,call,10,2,28.279039232160837,28.279061809242016,2.257708117880952e-5
GS,20260429,frozen,put,20,2,4.302525844199287e-5,4.299946410648152e-5,2.5794335511355614e-8
GS,20260429,frozen,call,20,2,17.030749412587664,17.030752566110774,3.153523110199785e-6
GS,20260429,frozen,put,10,3,10.381820947307776,10.380829293021044,0.000991654286732313
GS,20260429,frozen,call,10,3,8.417829096076288,8.417835854829907,6.758753618996138e-6
GS,20260429,frozen,put,20,3,10.632325614022925,10.63210450626851,0.0002211077544149731
GS,20260429,frozen,call,20,3,6.0274308573982446e-5,6.025069700580303e-5,2.3611568179415668e-8
GS,20260429,frozen,put,10,4,43.392750771981824,43.39241976313932,0.0003310088425010349
GS,20260429,frozen,call,10,4,0.5686408748887904,0.5686290400301491,1.1834858641313062e-5
GS,20260429,frozen,put,20,4,10.157288128172762,10.1570661315548,0.00022199661796307169
GS,20260429,frozen,call,20,4,7.355366554986766e-5,7.35259782841849e-5,2.7687265682764073e-8
GS,20260429,frozen,put,10,5,10.499255257543068,10.498258586542978,0.0009966710000899326
GS,20260429,frozen,call,10,5,8.307546436634919,8.307552926688354,6.490053435115328e-6
GS,20260429,frozen,put,20,5,0.07664947214736972,0.07663761198870692,1.186015866280754e-5
GS,20260429,frozen,call,20,5,0.6332109785598236,0.6332066145735465,4.363986277011733e-6
GS,20260429,frozen,put,10,6,11.876399262561181,11.875342738484866,0.0010565240763149575
GS,20260429,frozen,call,10,6,7.151619652837417,7.1516231607544345,3.5079170173091256e-6
GS,20260429,frozen,put,20,6,0.05856183108660748,0.05855219354567607,9.637540931410615e-6
GS,20260429,frozen,call,20,6,0.788397053738682,0.7883930533322199,4.000406462090211e-6
GS,20260429,frozen,put,10,7,23.276061671690563,23.27501408780056,0.0010475838900028123
GS,20260429,frozen,call,10,7,2.5355548049375525,2.535544317120635,1.0487816917592596e-5
GS,20260429,frozen,put,20,7,3.8040538102273196,3.803879658734622,0.00017415149269739416
GS,20260429,frozen,call,20,7,0.0019731732048257123,0.0019728377825716245,3.35422254087777e-7
GS,20260429,frozen,put,10,8,2.626384825466504,2.625929527392974,0.0004552980735299528
GS,20260429,frozen,call,10,8,27.311929713949727,27.311952500634913,2.2786685185849365e-5
GS,20260429,frozen,put,20,8,3.575036311993417e-7,3.571084459693316e-7,3.9518523001008355e-10
GS,20260429,frozen,call,20,8,35.92673343454779,35.92672863235416,4.8021936294162515e-6
GS,20260429,frozen,put,10,9,5.507911872684422,5.5071645376139,0.0007473350705220483
GS,20260429,frozen,call,10,9,15.876485727815679,15.876504854522677,1.9126706998662257e-5
GS,20260429,frozen,put,20,9,0.008741684919209347,0.00873954187009122,2.1430491181275574e-6
GS,20260429,frozen,call,20,9,2.7237042553599595,2.7237060812085576,1.8258485980915395e-6
GS,20260429,frozen,put,10,10,18.985153877724876,18.98402235067996,0.0011315270449152592
GS,20260429,frozen,call,10,10,3.635886342830188,3.6358792063406655,7.1364895224412805e-6
GS,20260429,frozen,put,20,10,0.8942898326299986,0.894216186523876,7.364610612259348e-5
GS,20260429,frozen,call,20,10,0.037414911924356004,0.0374127723835391,2.1395408169033736e-6
GS,20260429,frozen,put,10,11,41.60597372599291,41.60554838426318,0.0004253417297306328
GS,20260429,frozen,call,10,11,0.645008867225671,0.644996683159929,1.21840657419936e-5
GS,20260429,frozen,put,20,11,0.8682643591274606,0.8681922623777047,7.209674975583447e-5
GS,20260429,frozen,call,20,11,0.03919162446172998,0.039189432799331465,2.1916623985165917e-6
GS,20260429,frozen,put,10,12,6.034455212901376,6.033673401753836,0.0007818111475401679
GS,20260429,frozen,call,10,12,14.657513617873546,14.657531420579918,1.7802706372194166e-5
GS,20260429,frozen,put,20,12,0.003020903091442797,0.003019997710012269,9.05381430528051e-7
GS,20260429,frozen,call,20,12,4.557799315151509,4.5578048031328695,5.487981360907668e-6
GS,20260429,frozen,put,10,13,17.697478683753346,17.696350432563708,0.0011282511896375524
GS,20260429,frozen,call,10,13,4.073805392583008,4.073799654486345,5.7380966627107455e-6
GS,20260429,frozen,put,20,13,51.373477830169804,51.373477830169804,0.0
GS,20260429,frozen,call,20,13,2.975129241033766e-11,2.967968575278777e-11,7.160665754989194e-14
GS,20260429,frozen,put,10,14,44.09191719347023,44.09161663610685,0.00030055736338141514
GS,20260429,frozen,call,10,14,0.5413772172528275,0.5413655291897952,1.1688063032311291e-5
GS,20260429,frozen,put,20,14,42.52943109803717,42.52968936997184,0.0002582719346690965
GS,20260429,frozen,call,20,14,7.943829423735764e-10,7.929574555080805e-10,1.4254868654958838e-12
GS,20260429,frozen,put,10,15,3.629073806813446,3.628498078100075,0.000575728713370971
GS,20260429,frozen,call,10,15,22.002817900281972,22.002840625460177,2.2725178205007524e-5
GS,20260429,frozen,put,20,15,5.604596902686841e-11,5.5904674661825055e-11,1.4129436504335682e-13
GS,20260429,frozen,call,20,15,69.12612295169664,69.12612235043383,6.012628119833607e-7
GS,20260429,frozen,put,10,16,26.215055940703436,26.21405954305185,0.0009963976515869888
GS,20260429,frozen,call,10,16,2.0060339761716346,2.0060221265210676,1.1849650566997383e-5
GS,20260429,frozen,put,20,16,88.07192140775282,88.07192140775282,0.0
GS,20260429,frozen,call,20,16,2.0900151052980408e-18,2.0757051695511793e-18,1.4309935746861462e-20
GS,20260429,frozen,put,10,17,2.234768619508432,2.234357541187472,0.000411078320960101
GS,20260429,frozen,call,10,17,30.121511164297623,30.121533191559486,2.2027261863399872e-5
GS,20260429,frozen,put,20,17,1.891406766857505,1.891285984816245,0.00012078204125987035
GS,20260429,frozen,call,20,17,0.009849374950385903,0.009848387624061684,9.873263242185515e-7
